order_id,date_sk,customer_sk,channel_sk,store_sk,status,total_amount,tax_amount
1000000451,1838,1075,2,4.0,REFUNDED,34485.0,5985.0
1000000452,7984,814,1,,FULFILLED,54313.88,9426.38
1000000453,1906,1270,1,,FULFILLED,15129.6,2469.6
1000000454,9601,442,1,,FULFILLED,40104.0,6804.0
1000000455,3807,1109,1,,CANCELLED,102694.8,17614.8
1000000456,5053,1107,2,4.0,FULFILLED,81783.9,14193.9
1000000457,11919,1229,1,,PAID,16418.25,2693.25
1000000458,5651,498,1,,FULFILLED,48097.5,8347.5
1000000459,6569,738,1,,REFUNDED,28749.6,4989.6
1000000460,1681,1412,1,,FULFILLED,18676.35,3241.35
1000000461,1526,1462,1,,FULFILLED,27989.4,4649.4
1000000462,2693,167,1,,PAID,55650.0,9450.0
1000000463,11394,1066,1,,FULFILLED,13968.0,2268.0
1000000464,1842,1075,2,1.0,CANCELLED,44823.24,7779.24
1000000465,4063,1393,1,,CANCELLED,120334.5,20884.5
1000000466,10542,181,1,,FULFILLED,67447.5,11497.5
1000000467,6928,746,2,2.0,FULFILLED,39204.0,6804.0
1000000468,5688,1188,1,,CREATED,47020.2,7900.2
1000000469,9959,803,1,,FULFILLED,48924.9,8334.9
1000000470,698,316,2,2.0,FULFILLED,17787.0,3087.0
1000000471,216,56,2,1.0,FULFILLED,41382.0,7182.0
1000000472,10751,1427,1,,FULFILLED,15841.08,2593.08
1000000473,7968,1172,1,,FULFILLED,40104.0,6804.0
1000000474,4035,613,2,1.0,FULFILLED,17242.5,2992.5
1000000475,9405,941,2,2.0,CANCELLED,27588.0,4788.0
1000000476,8485,748,1,,FULFILLED,72411.0,12411.0
1000000477,9471,780,1,,FULFILLED,14694.0,2394.0
1000000478,694,642,2,3.0,CANCELLED,13068.0,2268.0
1000000479,10453,320,2,2.0,FULFILLED,53361.0,9261.0
1000000480,9897,843,2,3.0,FULFILLED,43560.0,7560.0
1000000481,519,956,2,2.0,FULFILLED,29221.5,5071.5
1000000482,6414,348,2,1.0,REFUNDED,37933.5,6583.5
1000000483,132,445,1,,FULFILLED,15720.0,2520.0
1000000484,10973,758,1,,REFUNDED,33144.0,5544.0
1000000485,3295,481,1,,FULFILLED,52927.5,8977.5
1000000486,3826,1303,2,3.0,FULFILLED,51909.0,9009.0
1000000487,6893,1020,2,4.0,FULFILLED,29040.0,5040.0
1000000488,2561,1376,1,,REFUNDED,55350.0,9450.0
1000000489,11305,1083,2,1.0,FULFILLED,67663.2,11743.2
1000000490,5133,760,2,1.0,PAID,30855.0,5355.0
1000000491,6030,1011,2,2.0,FULFILLED,13068.0,2268.0
1000000492,11932,913,2,3.0,PAID,36826.35,6391.35
1000000493,10231,1012,1,,FULFILLED,15429.6,2469.6
1000000494,3850,1228,1,,FULFILLED,57229.05,9724.05
1000000495,9140,1180,2,3.0,CANCELLED,83853.0,14553.0
1000000496,5996,173,1,,FULFILLED,19287.0,3087.0
1000000497,4605,143,2,1.0,CREATED,83490.0,14490.0
1000000498,4604,1036,1,,PAID,18687.0,3087.0
1000000499,10404,829,1,,CANCELLED,18351.75,2976.75
1000000500,8772,214,1,,CANCELLED,69744.0,11844.0
1000000501,2545,1242,2,1.0,FULFILLED,36300.0,6300.0
1000000502,5178,1379,1,,PAID,27036.0,4536.0
1000000503,11228,1415,1,,FULFILLED,43888.8,7408.8
1000000504,7599,511,1,,FULFILLED,28488.0,4788.0
1000000505,8837,920,2,2.0,CANCELLED,41382.0,7182.0
1000000506,6388,69,1,,REFUNDED,44651.1,7541.1
1000000507,10470,492,2,4.0,PAID,19057.5,3307.5
1000000508,2839,523,1,,FULFILLED,24422.4,4082.4
1000000509,10892,1382,1,,FULFILLED,54861.0,9261.0
1000000510,4575,310,1,,FULFILLED,74826.0,12726.0
1000000511,117,457,1,,PAID,59895.0,10395.0
1000000512,11743,396,1,,FULFILLED,15129.6,2469.6
1000000513,6527,538,2,3.0,FULFILLED,32016.6,5556.6
1000000514,5401,6,2,1.0,PAID,93291.0,16191.0
1000000515,10,733,1,,FULFILLED,18868.5,3118.5
1000000516,8327,56,2,1.0,FULFILLED,108028.8,18748.8
1000000517,3147,367,1,,FULFILLED,30540.0,5040.0
1000000518,10158,812,2,1.0,PAID,13068.0,2268.0
1000000519,2031,669,1,,PAID,60867.6,10407.6
1000000520,522,566,1,,FULFILLED,98638.8,16858.8
1000000521,4456,1055,1,,FULFILLED,63797.25,11072.25
1000000522,4447,577,1,,FULFILLED,44460.0,7560.0
1000000523,4941,689,2,3.0,FULFILLED,28459.2,4939.2
1000000524,2440,787,2,4.0,FULFILLED,54450.0,9450.0
1000000525,219,32,1,,FULFILLED,27036.0,4536.0
1000000526,911,434,1,,FULFILLED,54261.0,9261.0
1000000527,9510,1470,2,2.0,FULFILLED,36300.0,6300.0
1000000528,967,226,2,3.0,FULFILLED,18150.0,3150.0
1000000529,5512,1190,1,,PAID,58989.6,10029.6
1000000530,2395,1004,1,,FULFILLED,29959.2,4939.2
1000000531,6455,1315,2,4.0,REFUNDED,39930.0,6930.0
1000000532,5355,701,1,,FULFILLED,17535.0,2835.0
1000000533,9115,843,1,,FULFILLED,42882.0,7182.0
1000000534,7849,1167,1,,FULFILLED,24829.2,4309.2
1000000535,8706,681,1,,FULFILLED,59541.36,10125.36
1000000536,8025,513,2,4.0,FULFILLED,43560.0,7560.0
1000000537,4517,970,2,1.0,FULFILLED,41164.2,7144.2
1000000538,6603,383,1,,PAID,30903.0,5103.0
1000000539,7986,527,1,,FULFILLED,53249.28,8981.28
1000000540,8594,757,1,,CANCELLED,13068.0,2268.0
1000000541,6888,12,2,3.0,FULFILLED,14520.0,2520.0
1000000542,2246,1022,1,,FULFILLED,46023.24,7779.24
1000000543,3890,619,1,,FULFILLED,18442.5,2992.5
1000000544,1505,461,2,3.0,FULFILLED,17968.5,3118.5
1000000545,8495,1454,2,1.0,FULFILLED,29882.16,5186.16
1000000546,6023,1199,1,,FULFILLED,29949.6,4989.6
1000000547,9796,1398,1,,FULFILLED,30240.0,5040.0
1000000548,11764,401,1,,FULFILLED,37109.25,6284.25
1000000549,8234,1360,1,,FULFILLED,27588.0,4788.0
1000000550,8843,768,1,,FULFILLED,42664.2,7144.2
1000000551,11971,295,1,,FULFILLED,43308.0,7308.0
1000000552,9046,1270,2,2.0,FULFILLED,26136.0,4536.0
1000000553,3246,999,2,3.0,FULFILLED,43560.0,7560.0
1000000554,9645,264,1,,FULFILLED,54561.0,9261.0
1000000555,10869,1372,1,,FULFILLED,17835.0,2835.0
1000000556,7290,103,2,1.0,PAID,35283.6,6123.6
1000000557,1798,493,2,3.0,FULFILLED,35574.0,6174.0
1000000558,4993,136,2,4.0,FULFILLED,54450.0,9450.0
1000000559,7100,1399,2,1.0,PAID,70603.5,12253.5
1000000560,9284,1364,1,,FULFILLED,58072.5,9922.5
1000000561,8263,1437,1,,PAID,41382.0,7182.0
1000000562,9814,108,1,,FULFILLED,42282.0,7182.0
1000000563,1445,1480,2,2.0,FULFILLED,14701.5,2551.5
1000000564,2439,1220,2,4.0,FULFILLED,45012.0,7812.0
1000000565,2983,439,1,,CANCELLED,86505.0,14805.0
1000000566,8718,68,1,,FULFILLED,28788.0,4788.0
1000000567,4066,691,2,4.0,FULFILLED,32670.0,5670.0
1000000568,3145,1039,2,4.0,CREATED,37243.8,6463.8
1000000569,9352,1259,2,1.0,FULFILLED,13794.0,2394.0
1000000570,4571,1373,2,1.0,FULFILLED,34485.0,5985.0
1000000571,2035,274,2,3.0,FULFILLED,16335.0,2835.0
1000000572,4562,1372,2,1.0,FULFILLED,57172.5,9922.5
1000000573,241,1385,1,,FULFILLED,43588.8,7408.8
1000000574,1596,433,1,,FULFILLED,40704.0,6804.0
1000000575,9130,531,2,1.0,CANCELLED,48024.9,8334.9
1000000576,2763,1152,1,,PAID,27336.0,4536.0
1000000577,7159,1031,2,2.0,FULFILLED,43560.0,7560.0
1000000578,6063,524,2,1.0,FULFILLED,18104.62,3142.12
1000000579,9171,196,1,,FULFILLED,17172.0,2772.0
1000000580,2336,90,1,,CANCELLED,70286.16,11990.16
1000000581,1645,1426,1,,FULFILLED,17835.0,2835.0
1000000582,5264,844,1,,FULFILLED,27036.0,4536.0
1000000583,6367,1440,1,,REFUNDED,43588.8,7408.8
1000000584,3095,978,1,,REFUNDED,31464.6,5304.6
1000000585,2580,1150,2,3.0,FULFILLED,31218.0,5418.0
1000000586,11313,402,1,,PAID,50994.0,8694.0
1000000587,6894,334,2,2.0,FULFILLED,19565.7,3395.7
1000000588,7802,99,1,,CREATED,81069.6,13809.6
1000000589,10875,1420,2,1.0,FULFILLED,30818.7,5348.7
1000000590,3332,903,1,,FULFILLED,71032.12,12119.62
1000000591,5620,258,1,,FULFILLED,29940.0,5040.0
1000000592,989,223,2,2.0,CANCELLED,26136.0,4536.0
1000000593,4064,376,2,3.0,FULFILLED,42688.8,7408.8
1000000594,8202,919,1,,FULFILLED,52627.5,8977.5
1000000595,5897,900,1,,FULFILLED,31990.95,5395.95
1000000596,4177,639,2,1.0,FULFILLED,56900.25,9875.25
1000000597,1012,188,1,,FULFILLED,83020.2,14200.2
1000000598,5578,147,2,4.0,PAID,29882.16,5186.16
1000000599,1094,1119,1,,FULFILLED,55650.0,9450.0
1000000600,7090,41,1,,PAID,49005.0,8505.0
1000000601,4647,589,1,,PAID,17242.5,2992.5
1000000602,6370,358,1,,FULFILLED,52655.25,8930.25
1000000603,9293,358,1,,FULFILLED,41077.08,7129.08
1000000604,5664,855,1,,FULFILLED,59897.1,10187.1
1000000605,3036,142,2,2.0,FULFILLED,12806.64,2222.64
1000000606,921,79,2,3.0,FULFILLED,14701.5,2551.5
1000000607,2813,338,1,,FULFILLED,36183.6,6123.6
1000000608,6028,1019,2,1.0,FULFILLED,65340.0,11340.0
1000000609,2669,590,2,2.0,PAID,45520.2,7900.2
1000000610,9074,1120,1,,FULFILLED,87557.7,14987.7
1000000611,4249,1154,1,,FULFILLED,29959.2,4939.2
1000000612,9433,1228,1,,FULFILLED,40104.0,6804.0
1000000613,11161,172,1,,FULFILLED,31246.8,5266.8
1000000614,7460,593,2,3.0,FULFILLED,90089.34,15635.34
1000000615,560,681,2,2.0,FULFILLED,36300.0,6300.0
1000000616,9019,840,1,,FULFILLED,58443.0,10143.0
1000000617,3146,1145,1,,PAID,39319.92,6667.92
1000000618,7152,412,1,,PAID,37200.0,6300.0
1000000619,10766,400,1,,FULFILLED,29359.2,4939.2
1000000620,933,698,1,,FULFILLED,43588.8,7408.8
1000000621,5591,751,1,,FULFILLED,84753.0,14553.0
1000000622,10074,1495,1,,FULFILLED,68659.92,11707.92
1000000623,5494,1207,1,,FULFILLED,104192.7,17822.7
1000000624,3085,691,2,2.0,FULFILLED,34485.0,5985.0
1000000625,5812,144,2,4.0,FULFILLED,45375.0,7875.0
1000000626,3525,136,2,3.0,FULFILLED,100841.4,17501.4
1000000627,1066,984,2,2.0,FULFILLED,51455.25,8930.25
1000000628,3381,165,2,4.0,FULFILLED,46957.68,8149.68
1000000629,7413,893,1,,PAID,73282.44,12718.44
1000000630,8858,1117,1,,FULFILLED,33870.0,5670.0
1000000631,4745,992,2,3.0,FULFILLED,44558.25,7733.25
1000000632,5412,1325,2,3.0,FULFILLED,42688.8,7408.8
1000000633,3950,232,2,4.0,FULFILLED,44823.24,7779.24
1000000634,5030,1051,1,,FULFILLED,48924.9,8334.9
1000000635,7908,809,2,1.0,REFUNDED,85493.76,14837.76
1000000636,5279,442,1,,CANCELLED,26136.0,4536.0
1000000637,7274,385,2,4.0,FULFILLED,38419.92,6667.92
1000000638,483,24,2,3.0,FULFILLED,34303.5,5953.5
1000000639,927,548,2,3.0,FULFILLED,53361.0,9261.0
1000000640,2007,1429,1,,CREATED,39433.5,6583.5
1000000641,7843,1417,2,2.0,FULFILLED,14941.08,2593.08
1000000642,5079,750,1,,FULFILLED,77621.1,13211.1
1000000643,5409,1451,1,,FULFILLED,65975.25,11450.25
1000000644,735,1147,1,,FULFILLED,24722.4,4082.4
1000000645,11465,1489,1,,PAID,113195.1,19385.1
1000000646,8288,1216,1,,FULFILLED,60838.8,10558.8
1000000647,3806,758,1,,CANCELLED,18687.0,3087.0
1000000648,3819,1297,1,,REFUNDED,55650.0,9450.0
1000000649,10424,561,1,,FULFILLED,48816.0,8316.0
1000000650,11713,1017,1,,FULFILLED,38143.8,6463.8
1000000651,9929,404,1,,FULFILLED,13968.0,2268.0
1000000652,4405,31,2,4.0,PAID,28459.2,4939.2
1000000653,8704,648,1,,FULFILLED,17835.0,2835.0
1000000654,4305,157,1,,PAID,44460.0,7560.0
1000000655,7806,527,2,1.0,FULFILLED,34303.5,5953.5
1000000656,9841,6,1,,PAID,18687.0,3087.0
1000000657,2949,108,1,,FULFILLED,42582.0,7182.0
1000000658,4499,1469,1,,FULFILLED,50903.25,8678.25
1000000659,6349,414,2,3.0,CANCELLED,30492.0,5292.0
1000000660,1811,1285,1,,FULFILLED,106041.38,18403.88
1000000661,2778,1394,1,,FULFILLED,39433.5,6583.5
1000000662,5973,473,2,2.0,FULFILLED,14701.5,2551.5
1000000663,2986,366,2,1.0,CANCELLED,14229.6,2469.6
1000000664,8934,1394,1,,FULFILLED,55950.0,9450.0
1000000665,8743,1484,2,1.0,FULFILLED,39131.4,6791.4
1000000666,9672,171,1,,FULFILLED,29659.2,4939.2
1000000667,10263,1262,2,3.0,FULFILLED,32670.0,5670.0
1000000668,4799,1123,1,,CANCELLED,40704.0,6804.0
1000000669,4859,343,1,,FULFILLED,69807.0,11907.0
1000000670,3129,1433,1,,PAID,39204.0,6804.0
1000000671,2270,1100,1,,FULFILLED,30240.0,5040.0
1000000672,1965,73,1,,FULFILLED,16073.4,2633.4
1000000673,10123,1165,2,3.0,FULFILLED,53361.0,9261.0
1000000674,10593,383,2,3.0,FULFILLED,49005.0,8505.0
1000000675,10134,1313,1,,FULFILLED,30540.0,5040.0
1000000676,5662,997,2,2.0,FULFILLED,58697.1,10187.1
1000000677,6627,3,2,1.0,FULFILLED,75576.6,13116.6
1000000678,2615,323,1,,FULFILLED,31692.0,5292.0
1000000679,1954,961,1,,FULFILLED,50205.0,8505.0
1000000680,6410,1130,2,2.0,FULFILLED,43451.1,7541.1
1000000681,5877,318,1,,FULFILLED,55650.0,9450.0
1000000682,742,579,2,3.0,FULFILLED,71383.95,12388.95
1000000683,1623,1341,1,,FULFILLED,24422.4,4082.4
1000000684,2708,350,1,,FULFILLED,67901.25,11576.25
1000000685,5595,810,1,,FULFILLED,34170.0,5670.0
1000000686,4506,1289,2,2.0,FULFILLED,49005.0,8505.0
1000000687,3561,567,2,2.0,CANCELLED,26136.0,4536.0
1000000688,11320,797,1,,FULFILLED,18987.0,3087.0
1000000689,3179,1169,1,,PAID,127025.4,21785.4
1000000690,11734,326,1,,FULFILLED,87700.8,15220.8
1000000691,7812,97,2,3.0,FULFILLED,43451.1,7541.1
1000000692,135,1158,2,2.0,FULFILLED,26136.0,4536.0
1000000693,794,293,1,,FULFILLED,30240.0,5040.0
1000000694,10095,788,2,2.0,FULFILLED,42688.8,7408.8
1000000695,4674,881,2,1.0,FULFILLED,17787.0,3087.0
1000000696,9121,1345,1,,FULFILLED,55950.0,9450.0
1000000697,8655,660,2,1.0,PAID,17242.5,2992.5
1000000698,973,954,1,,REFUNDED,17235.0,2835.0
1000000699,5457,889,2,4.0,FULFILLED,59169.0,10269.0
1000000700,8882,396,1,,FULFILLED,40031.4,6791.4
1000000701,1235,1425,2,3.0,FULFILLED,13794.0,2394.0
1000000702,4121,1147,2,3.0,FULFILLED,30346.8,5266.8
1000000703,6391,1368,2,4.0,FULFILLED,18150.0,3150.0
1000000704,912,601,1,,FULFILLED,43888.8,7408.8
1000000705,5647,767,1,,CANCELLED,74226.0,12726.0
1000000706,11636,949,2,2.0,PAID,46554.75,8079.75
1000000707,3280,1242,1,,FULFILLED,55213.88,9426.38
1000000708,8231,1110,1,,REFUNDED,15429.6,2469.6
1000000709,10046,164,2,1.0,REFUNDED,18150.0,3150.0
1000000710,6965,762,2,4.0,PAID,14229.6,2469.6
1000000711,3323,1116,1,,PAID,83092.8,14212.8
1000000712,820,937,1,,FULFILLED,55513.88,9426.38
1000000713,5438,1052,2,3.0,FULFILLED,35283.6,6123.6
1000000714,11393,899,1,,FULFILLED,19287.0,3087.0
1000000715,86,1406,2,4.0,FULFILLED,14520.0,2520.0
1000000716,1287,586,1,,FULFILLED,31692.0,5292.0
1000000717,861,1415,1,,FULFILLED,49433.1,8423.1
1000000718,2530,391,1,,PAID,81894.9,14004.9
1000000719,4345,1041,2,2.0,REFUNDED,31305.12,5433.12
1000000720,11105,458,1,,FULFILLED,65340.0,11340.0
1000000721,5041,604,1,,FULFILLED,44760.0,7560.0
1000000722,6265,624,1,,CANCELLED,35685.0,5985.0
1000000723,1914,1028,1,,FULFILLED,26513.28,4445.28
1000000724,9166,504,1,,FULFILLED,17535.0,2835.0
1000000725,9747,193,2,4.0,FULFILLED,15652.56,2716.56
1000000726,3422,121,1,,PAID,40704.0,6804.0
1000000727,10088,1302,1,,FULFILLED,29359.2,4939.2
1000000728,5633,1495,1,,FULFILLED,95344.05,16339.05
1000000729,4047,958,1,,FULFILLED,67810.5,11560.5
1000000730,11342,1024,2,3.0,FULFILLED,60838.8,10558.8
1000000731,7910,814,2,3.0,FULFILLED,13068.0,2268.0
1000000732,158,1036,1,,FULFILLED,44460.0,7560.0
1000000733,2716,640,1,,FULFILLED,27113.28,4445.28
1000000734,772,915,1,,FULFILLED,38115.0,6615.0
1000000735,9804,544,2,1.0,FULFILLED,53361.0,9261.0
1000000736,10982,483,2,3.0,FULFILLED,14520.0,2520.0
1000000737,8084,878,2,2.0,FULFILLED,95178.6,16518.6
1000000738,6589,820,1,,FULFILLED,13614.6,2154.6
1000000739,1271,879,2,4.0,FULFILLED,15518.25,2693.25
1000000740,2009,1468,2,2.0,FULFILLED,78262.8,13582.8
1000000741,4521,440,1,,CANCELLED,54561.0,9261.0
1000000742,3559,1295,1,,REFUNDED,13068.0,2268.0
1000000743,4133,1123,1,,FULFILLED,17235.0,2835.0
1000000744,3738,1006,1,,FULFILLED,52518.6,8958.6
1000000745,7170,217,1,,PAID,27336.0,4536.0
1000000746,6906,258,1,,FULFILLED,56412.3,9582.3
1000000747,3326,751,2,1.0,FULFILLED,29040.0,5040.0
1000000748,7922,955,2,2.0,PAID,15246.0,2646.0
1000000749,5695,867,1,,FULFILLED,33444.0,5544.0
1000000750,5050,584,1,,FULFILLED,52355.25,8930.25
1000000751,10353,99,2,2.0,FULFILLED,53361.0,9261.0
1000000752,7285,593,1,,FULFILLED,40704.0,6804.0
1000000753,10773,868,1,,FULFILLED,44760.0,7560.0
1000000754,11629,903,2,3.0,FULFILLED,142659.0,24759.0
1000000755,11319,445,1,,FULFILLED,74816.4,12776.4
1000000756,11134,857,1,,FULFILLED,67779.12,11607.12
1000000757,6902,633,2,4.0,CANCELLED,43451.1,7541.1
1000000758,4259,1428,1,,FULFILLED,54261.0,9261.0
1000000759,57,196,1,,FULFILLED,34170.0,5670.0
1000000760,6607,212,1,,PAID,29659.2,4939.2
1000000761,9081,925,1,,FULFILLED,16073.4,2633.4
1000000762,8532,698,1,,FULFILLED,26029.2,4309.2
1000000763,2339,1135,1,,FULFILLED,42364.2,7144.2
1000000764,4762,165,1,,FULFILLED,44460.0,7560.0
1000000765,6032,960,1,,FULFILLED,55350.0,9450.0
1000000766,4670,696,1,,REFUNDED,38419.92,6667.92
1000000767,5632,436,1,,FULFILLED,12414.6,2154.6
1000000768,11962,1393,1,,PAID,15129.6,2469.6
1000000769,6818,127,1,,FULFILLED,30240.0,5040.0
1000000770,6784,326,1,,FULFILLED,20166.75,3291.75
1000000771,9568,912,2,2.0,PAID,29040.0,5040.0
1000000772,3794,1041,1,,FULFILLED,49905.0,8505.0
1000000773,9190,130,1,,FULFILLED,29867.4,5027.4
1000000774,6113,422,1,,FULFILLED,47916.0,8316.0
1000000775,1093,110,2,3.0,FULFILLED,52272.0,9072.0
1000000776,121,1043,1,,FULFILLED,40104.0,6804.0
1000000777,7431,841,2,1.0,FULFILLED,34303.5,5953.5
1000000778,4038,4,1,,FULFILLED,14268.0,2268.0
1000000779,6140,1307,1,,PAID,27588.0,4788.0
1000000780,11046,1113,2,3.0,CANCELLED,41382.0,7182.0
1000000781,7333,1490,1,,FULFILLED,96673.92,16621.92
1000000782,7665,435,2,1.0,FULFILLED,13068.0,2268.0
1000000783,7578,905,1,,REFUNDED,65731.8,11251.8
1000000784,8972,724,1,,FULFILLED,26813.28,4445.28
1000000785,1762,1436,1,,PAID,51727.5,8977.5
1000000786,3599,904,1,,FULFILLED,99754.5,17104.5
1000000787,5661,1186,2,1.0,FULFILLED,28459.2,4939.2
1000000788,4868,941,1,,FULFILLED,106533.0,18333.0
1000000789,10259,564,1,,FULFILLED,66249.6,11289.6
1000000790,10288,965,1,,FULFILLED,18142.5,2992.5
1000000791,2477,595,1,,FULFILLED,19050.0,3150.0
1000000792,5923,445,1,,FULFILLED,63636.0,10836.0
1000000793,4216,987,1,,REFUNDED,51727.5,8977.5
1000000794,9092,874,2,3.0,FULFILLED,88209.0,15309.0
1000000795,11458,1493,2,4.0,FULFILLED,13794.0,2394.0
1000000796,1889,677,1,,CANCELLED,96528.72,16596.72
1000000797,188,1247,2,3.0,FULFILLED,72904.92,12652.92
1000000798,8175,616,2,3.0,FULFILLED,16335.0,2835.0
1000000799,651,718,1,,FULFILLED,29940.0,5040.0
1000000800,8777,1366,1,,FULFILLED,44760.0,7560.0
1000000801,7891,765,1,,PAID,27689.4,4649.4
1000000802,9280,633,2,4.0,FULFILLED,27588.0,4788.0
1000000803,11772,807,1,,PAID,58372.5,9922.5
1000000804,886,175,1,,FULFILLED,15129.6,2469.6
1000000805,5490,544,1,,CANCELLED,13914.6,2154.6
1000000806,3946,1226,2,2.0,FULFILLED,32670.0,5670.0
1000000807,9493,268,2,2.0,CANCELLED,42688.8,7408.8
1000000808,969,290,2,1.0,PAID,16335.0,2835.0
1000000809,3746,642,2,1.0,PAID,56482.8,9802.8
1000000810,8064,884,2,3.0,FULFILLED,35574.0,6174.0
1000000811,10998,1175,2,4.0,PAID,28459.2,4939.2
1000000812,7071,48,1,,FULFILLED,37074.0,6174.0
1000000813,5323,62,1,,FULFILLED,31692.0,5292.0
1000000814,5463,671,1,,FULFILLED,27036.0,4536.0
1000000815,10096,590,1,,FULFILLED,40220.4,6980.4
1000000816,9099,1202,2,4.0,FULFILLED,51727.5,8977.5
1000000817,7769,958,2,4.0,PAID,14520.0,2520.0
1000000818,8887,57,1,,FULFILLED,55650.0,9450.0
1000000819,10391,917,2,3.0,FULFILLED,72926.7,12656.7
1000000820,1168,907,2,2.0,FULFILLED,68302.08,11854.08
1000000821,5236,599,1,,FULFILLED,65388.0,11088.0
1000000822,3607,1494,1,,FULFILLED,25729.2,4309.2
1000000823,213,852,1,,FULFILLED,15601.5,2551.5
1000000824,8434,16,1,,FULFILLED,28642.8,4762.8
1000000825,455,112,1,,FULFILLED,71758.65,12193.65
1000000826,5800,858,2,1.0,PAID,45738.0,7938.0
1000000827,6232,761,1,,FULFILLED,16552.56,2716.56
1000000828,4983,1163,1,,FULFILLED,76449.9,13059.9
1000000829,6537,1413,2,4.0,FULFILLED,71874.0,12474.0
1000000830,3274,1475,2,3.0,PAID,13068.0,2268.0
1000000831,5222,168,1,,PAID,42582.0,7182.0
1000000832,1413,1336,2,2.0,FULFILLED,29040.0,5040.0
1000000833,11797,1092,2,3.0,FULFILLED,48024.9,8334.9
1000000834,3232,685,1,,FULFILLED,85154.64,14570.64
1000000835,6597,689,1,,FULFILLED,18104.62,3142.12
1000000836,5883,239,1,,REFUNDED,70741.2,12121.2
1000000837,6533,1437,1,,PAID,27336.0,4536.0
1000000838,7982,303,2,2.0,FULFILLED,39204.0,6804.0
1000000839,8846,591,1,,FULFILLED,55650.0,9450.0
1000000840,10632,291,1,,FULFILLED,40331.4,6791.4
1000000841,980,1224,1,,CANCELLED,37709.25,6284.25
1000000842,9809,313,1,,FULFILLED,43560.0,7560.0
1000000843,1314,1411,1,,FULFILLED,44624.4,7484.4
1000000844,10912,30,1,,FULFILLED,16141.08,2593.08
1000000845,4495,1371,1,,PAID,41926.5,7276.5
1000000846,11350,167,1,,PAID,25613.28,4445.28
1000000847,2222,281,1,,FULFILLED,29867.4,5027.4
1000000848,10739,64,1,,FULFILLED,28642.8,4762.8
1000000849,7881,172,2,3.0,REFUNDED,16008.3,2778.3
1000000850,6318,637,1,,CANCELLED,55350.0,9450.0
1000000851,4137,1006,1,,FULFILLED,35685.0,5985.0
1000000852,1574,539,2,2.0,FULFILLED,19965.0,3465.0
1000000853,10787,590,1,,PAID,55405.5,9355.5
1000000854,11088,1294,2,2.0,FULFILLED,26898.3,4668.3
1000000855,1722,60,2,2.0,FULFILLED,54450.0,9450.0
1000000856,9381,136,1,,REFUNDED,33870.0,5670.0
1000000857,10976,1356,1,,FULFILLED,33870.0,5670.0
1000000858,1587,371,1,,FULFILLED,14268.0,2268.0
1000000859,11143,1406,2,2.0,FULFILLED,56029.05,9724.05
1000000860,7677,1104,1,,FULFILLED,25729.2,4309.2
1000000861,6751,817,1,,REFUNDED,14483.7,2513.7
1000000862,9851,240,1,,FULFILLED,49905.0,8505.0
1000000863,5610,476,1,,CREATED,54188.4,9248.4
1000000864,2125,1115,1,,FULFILLED,138871.38,23893.38
1000000865,7737,412,1,,FULFILLED,55650.0,9450.0
1000000866,10077,671,2,4.0,FULFILLED,39204.0,6804.0
1000000867,2538,328,2,1.0,CANCELLED,41382.0,7182.0
1000000868,4638,371,1,,FULFILLED,36474.0,6174.0
1000000869,2102,1048,1,,PAID,16718.25,2693.25
1000000870,7895,1259,1,,FULFILLED,50306.64,8522.64
1000000871,9789,397,2,3.0,FULFILLED,49821.75,8646.75
1000000872,9005,470,1,,FULFILLED,36474.0,6174.0
1000000873,7604,555,2,4.0,FULFILLED,25613.28,4445.28
1000000874,1873,1257,2,2.0,FULFILLED,14483.7,2513.7
1000000875,8364,757,1,,FULFILLED,50205.0,8505.0
1000000876,1775,216,1,,FULFILLED,54778.8,9298.8
1000000877,5657,1176,2,1.0,FULFILLED,32670.0,5670.0
1000000878,2672,2,2,1.0,FULFILLED,14520.0,2520.0
1000000879,8570,1295,2,4.0,FULFILLED,11761.2,2041.2
1000000880,4344,1335,2,3.0,FULFILLED,23522.4,4082.4
1000000881,1347,1445,2,3.0,FULFILLED,53288.4,9248.4
1000000882,3963,691,1,,FULFILLED,13614.6,2154.6
1000000883,4402,780,1,,FULFILLED,61693.42,10550.92
1000000884,10458,338,1,,FULFILLED,17172.0,2772.0
1000000885,665,380,1,,PAID,27336.0,4536.0
1000000886,6780,582,1,,PAID,54316.5,9166.5
1000000887,6722,711,1,,FULFILLED,51727.5,8977.5
1000000888,11165,991,1,,CANCELLED,19304.62,3142.12
1000000889,5437,500,2,4.0,FULFILLED,53361.0,9261.0
1000000890,4196,99,2,2.0,FULFILLED,30492.0,5292.0
1000000891,5483,1002,1,,FULFILLED,40830.0,6930.0
1000000892,11097,1310,1,,FULFILLED,44460.0,7560.0
1000000893,9902,1276,2,2.0,CREATED,51727.5,8977.5
1000000894,398,307,1,,FULFILLED,78945.0,13545.0
1000000895,2800,1133,2,4.0,FULFILLED,28459.2,4939.2
1000000896,11368,1234,2,3.0,FULFILLED,97284.0,16884.0
1000000897,11974,573,2,3.0,FULFILLED,38419.92,6667.92
1000000898,2985,1008,1,,FULFILLED,31728.3,5298.3
1000000899,2361,1124,1,,FULFILLED,29659.2,4939.2
1000000900,2448,139,1,,FULFILLED,106288.5,18238.5
