response_id,channel_sk,customer_id,score,response_date
13000002297,2,1245,3,2025-05-15 02:54:50
13000002298,2,81,10,2024-04-21 01:23:15
13000002299,1,1268,8,2024-02-01 04:47:09
13000002300,1,478,2,2024-02-10 22:39:42
13000002301,2,882,8,2024-02-02 19:32:44
13000002302,2,673,10,2025-03-22 14:57:39
13000002303,1,1352,9,2024-12-06 23:36:55
13000002304,1,1495,10,2024-11-05 01:34:26
13000002305,2,760,8,2025-02-10 23:15:05
13000002306,2,954,9,2024-05-10 06:01:05
13000002307,1,212,7,2025-07-11 13:39:22
13000002308,2,1194,9,2024-12-10 12:23:43
13000002309,1,31,10,2025-09-22 07:00:38
13000002310,2,585,10,2024-07-22 02:01:16
13000002311,2,140,9,2024-12-24 18:07:37
13000002312,2,1096,7,2024-12-07 09:31:50
13000002313,1,1468,9,2024-12-13 08:17:42
13000002314,2,1303,7,2024-01-11 09:35:02
13000002315,2,917,6,2024-07-10 23:06:04
13000002316,1,153,9,2025-08-15 00:28:26
13000002317,1,1033,10,2025-02-15 16:46:26
13000002318,2,323,5,2024-03-11 06:11:23
13000002319,1,38,8,2025-06-10 17:40:20
13000002320,1,1427,7,2025-08-07 01:37:30
13000002321,2,451,7,2024-07-14 20:13:27
13000002322,2,883,10,2024-04-08 19:16:50
13000002323,1,171,9,2024-11-14 08:28:47
13000002324,1,1161,4,2024-12-30 14:11:42
13000002325,1,1450,3,2025-08-13 10:48:54
13000002326,2,1079,8,2024-07-18 22:18:16
13000002327,2,32,5,2025-03-28 19:31:00
13000002328,2,1468,8,2024-04-27 21:57:06
13000002329,1,940,9,2025-09-17 15:14:54
13000002330,1,1290,10,2024-10-11 15:32:48
13000002331,2,339,10,2025-08-12 07:38:15
13000002332,2,555,8,2025-06-06 20:20:55
13000002333,1,1048,6,2024-09-19 17:00:30
13000002334,2,1465,8,2025-06-30 15:31:27
13000002335,1,700,8,2025-04-21 23:20:59
13000002336,2,1280,8,2025-06-13 18:47:15
13000002337,1,264,8,2025-06-04 13:24:00
13000002338,1,1476,9,2025-03-10 17:57:34
13000002339,2,283,6,2025-05-28 15:19:35
13000002340,1,1034,7,2024-04-16 07:33:33
13000002341,1,61,8,2025-08-20 06:37:26
13000002342,2,1203,9,2024-10-12 17:38:57
13000002343,2,298,9,2024-06-24 23:03:58
13000002344,1,231,8,2024-07-28 08:10:04
13000002345,1,141,5,2025-09-02 03:58:01
13000002346,2,918,9,2024-01-20 06:36:38
13000002347,2,494,9,2024-04-09 00:07:27
13000002348,1,483,6,2025-01-09 15:16:40
13000002349,2,1336,8,2024-10-08 13:14:39
13000002350,1,541,9,2024-02-07 23:58:01
13000002351,1,904,10,2024-09-16 12:39:18
13000002352,2,1406,8,2025-08-10 22:42:05
13000002353,2,945,10,2024-06-12 15:41:17
13000002354,2,892,9,2025-05-30 01:09:48
13000002355,2,1280,2,2025-06-23 18:07:47
13000002356,2,521,7,2025-09-17 12:42:51
13000002357,2,1077,10,2024-04-29 16:02:26
13000002358,1,823,1,2025-08-03 14:18:28
13000002359,1,175,5,2024-02-08 19:56:48
13000002360,2,612,6,2025-05-08 06:34:05
13000002361,1,205,1,2025-10-02 01:41:44
13000002362,1,924,9,2024-04-01 08:58:34
13000002363,1,698,6,2024-03-02 14:00:24
13000002364,1,602,6,2024-03-26 15:57:40
13000002365,1,910,4,2025-03-05 18:34:18
13000002366,1,536,4,2025-01-10 00:06:37
13000002367,2,686,6,2025-03-04 23:31:12
13000002368,1,216,6,2024-11-28 22:28:53
13000002369,1,1296,7,2024-10-09 08:44:04
13000002370,1,1176,10,2024-05-14 05:30:58
13000002371,1,396,7,2025-09-26 22:58:59
13000002372,2,684,10,2024-05-29 15:54:46
13000002373,2,650,9,2025-02-26 14:29:59
13000002374,1,681,7,2025-09-06 11:05:49
13000002375,1,892,4,2024-07-03 08:27:59
13000002376,2,681,8,2025-01-25 15:17:44
13000002377,1,618,7,2024-08-16 19:59:31
13000002378,1,1328,9,2024-12-10 12:17:44
13000002379,2,714,9,2024-06-26 14:19:35
13000002380,2,585,9,2024-05-16 15:14:14
13000002381,2,630,8,2024-09-08 12:39:27
13000002382,2,832,8,2025-04-24 12:02:42
13000002383,1,995,9,2024-08-14 14:30:59
13000002384,2,1347,8,2024-08-03 12:41:42
13000002385,1,897,8,2025-03-22 23:57:21
13000002386,2,732,10,2024-04-20 11:14:01
13000002387,1,1068,4,2025-08-16 03:05:16
13000002388,1,486,6,2024-09-13 15:34:54
13000002389,1,230,8,2024-04-07 15:08:46
13000002390,1,389,8,2024-05-29 21:51:56
13000002391,1,1217,5,2024-12-25 18:21:56
13000002392,2,598,7,2024-01-26 12:32:19
13000002393,1,4,8,2025-06-19 13:52:31
13000002394,2,543,9,2024-04-22 23:46:40
13000002395,1,1454,9,2025-03-02 14:11:48
13000002396,2,356,9,2024-02-05 15:17:03
13000002397,1,1243,8,2024-03-10 23:51:21
13000002398,1,1345,9,2025-05-15 12:24:04
13000002399,1,1233,8,2024-08-15 06:31:02
13000002400,2,905,8,2025-09-13 06:57:11
13000002401,1,686,3,2024-12-01 09:14:19
13000002402,1,713,7,2024-01-27 15:01:17
13000002403,1,498,9,2025-03-01 06:37:33
13000002404,1,375,10,2025-05-21 06:20:02
13000002405,1,816,7,2025-06-09 17:31:33
13000002406,1,209,9,2025-04-03 04:13:38
13000002407,1,199,2,2024-07-08 10:13:30
13000002408,2,437,7,2024-04-30 20:42:55
13000002409,2,415,4,2025-05-29 16:51:40
13000002410,1,1479,5,2025-08-30 03:45:44
13000002411,2,410,7,2024-05-03 01:01:26
13000002412,2,657,7,2024-09-08 01:37:04
13000002413,1,1032,9,2025-06-04 05:31:17
13000002414,1,1270,10,2024-07-18 04:30:28
13000002415,1,1408,10,2025-02-15 16:07:00
13000002416,2,682,2,2024-08-18 22:55:46
13000002417,1,447,7,2024-02-05 23:33:54
13000002418,2,1398,9,2024-02-06 07:25:37
13000002419,2,530,9,2025-08-04 21:03:23
13000002420,2,849,8,2024-11-12 05:51:55
13000002421,2,771,6,2025-01-14 06:24:37
13000002422,1,200,6,2024-06-02 18:10:35
13000002423,1,954,9,2025-08-29 09:12:31
13000002424,1,241,8,2025-10-05 16:20:07
13000002425,2,1080,4,2025-01-24 05:52:06
13000002426,2,1071,6,2024-07-25 15:50:54
13000002427,1,481,8,2025-06-06 19:42:35
13000002428,1,658,8,2025-07-03 07:34:52
13000002429,1,302,2,2025-08-19 06:58:55
13000002430,2,472,5,2024-10-26 14:04:49
13000002431,1,1251,7,2024-05-30 15:46:28
13000002432,2,1203,8,2024-03-12 14:38:17
13000002433,2,598,7,2025-04-02 00:37:19
13000002434,2,1378,8,2025-04-03 22:18:18
13000002435,2,31,9,2025-06-22 03:48:17
13000002436,1,330,9,2025-02-03 16:15:20
13000002437,2,673,8,2024-05-26 03:00:44
13000002438,1,659,9,2025-03-27 19:23:13
13000002439,1,211,2,2025-03-23 16:52:34
13000002440,1,506,9,2025-04-10 13:20:51
13000002441,1,1288,7,2025-02-22 05:06:59
13000002442,2,1422,5,2025-07-10 17:47:12
13000002443,1,1011,2,2024-04-14 19:42:43
13000002444,2,154,5,2024-12-04 02:34:53
13000002445,1,914,6,2025-02-23 09:13:51
13000002446,1,1362,6,2024-11-25 04:26:04
13000002447,1,75,4,2024-11-06 06:27:22
13000002448,2,801,8,2025-07-09 21:53:39
13000002449,2,1174,8,2025-05-25 18:06:50
13000002450,1,560,7,2025-01-07 01:23:17
13000002451,1,1286,9,2025-04-01 11:05:37
13000002452,1,866,8,2024-05-01 12:10:01
13000002453,1,952,10,2024-03-08 07:41:03
13000002454,1,553,6,2024-03-12 01:23:56
13000002455,1,1238,0,2025-09-22 21:50:04
13000002456,2,683,10,2024-11-25 15:21:48
13000002457,1,598,9,2025-08-12 08:23:36
13000002458,1,1302,4,2025-07-01 14:29:01
13000002459,1,85,1,2024-04-18 14:17:52
13000002460,1,723,10,2025-04-10 13:31:32
13000002461,1,15,4,2024-12-17 11:54:35
13000002462,2,486,9,2024-11-20 02:26:59
13000002463,2,726,10,2025-09-14 07:02:15
13000002464,1,1348,8,2025-06-16 13:59:15
13000002465,1,28,8,2025-02-15 10:40:25
13000002466,1,113,10,2024-10-31 22:54:45
13000002467,2,1433,8,2024-01-19 07:56:40
13000002468,1,479,7,2025-05-24 15:35:35
13000002469,1,647,10,2024-07-08 05:34:57
13000002470,1,62,6,2024-10-20 07:34:29
13000002471,1,112,4,2024-08-18 09:59:11
13000002472,2,416,6,2025-05-29 19:32:23
13000002473,2,907,10,2024-03-12 09:53:13
13000002474,1,310,8,2024-10-10 05:22:30
13000002475,1,889,3,2024-07-24 14:47:15
13000002476,1,339,7,2024-08-02 18:50:59
13000002477,2,418,4,2024-07-19 09:18:19
13000002478,1,713,9,2025-06-29 07:30:24
13000002479,2,462,10,2024-03-21 04:59:43
13000002480,1,1091,7,2025-02-07 20:55:02
13000002481,1,867,10,2024-06-30 14:30:48
13000002482,1,1237,10,2025-05-27 06:38:39
13000002483,1,1441,9,2025-07-16 16:44:44
13000002484,2,633,3,2025-09-13 14:41:51
13000002485,1,204,9,2025-09-19 18:52:59
13000002486,1,1234,9,2024-01-17 11:24:03
13000002487,2,201,5,2024-08-24 17:12:22
13000002488,2,1015,9,2024-08-13 06:48:23
13000002489,2,385,7,2025-01-29 21:12:54
13000002490,1,1099,8,2024-08-28 09:29:02
13000002491,1,728,10,2024-05-28 08:42:04
13000002492,2,1451,7,2024-05-13 23:44:30
13000002493,1,358,5,2024-01-19 13:03:02
13000002494,2,856,10,2024-06-30 09:47:28
13000002495,1,3,10,2025-06-19 02:36:34
13000002496,1,732,9,2024-08-09 20:21:04
13000002497,1,1410,10,2024-05-07 12:31:23
13000002498,2,138,7,2024-10-29 08:08:34
13000002499,2,243,10,2024-03-06 18:25:45
13000002500,1,32,8,2025-09-02 05:40:54
13000002501,2,1280,9,2024-05-09 01:02:03
13000002502,1,345,8,2024-08-13 23:01:09
13000002503,1,220,8,2024-12-05 10:38:11
13000002504,1,1296,3,2024-07-24 13:11:29
13000002505,1,547,10,2024-03-02 19:05:19
13000002506,2,1169,7,2024-08-25 20:54:41
13000002507,2,1217,7,2024-12-08 08:06:54
13000002508,1,126,8,2024-10-25 10:16:14
13000002509,1,843,10,2024-03-20 09:56:46
13000002510,1,1260,9,2025-02-15 20:19:35
13000002511,1,171,8,2024-12-31 14:09:01
13000002512,2,889,7,2024-10-24 16:28:54
13000002513,2,1012,4,2024-01-30 12:51:39
13000002514,2,1418,6,2024-06-14 22:52:21
13000002515,2,677,10,2025-07-24 17:48:13
13000002516,1,979,4,2025-04-25 08:23:31
13000002517,2,326,8,2025-08-29 02:20:20
13000002518,2,522,10,2024-02-01 08:37:03
13000002519,2,1326,8,2025-01-11 19:39:01
13000002520,1,228,8,2025-09-08 17:05:45
13000002521,2,1093,6,2025-07-07 15:46:45
13000002522,1,587,8,2025-03-22 23:33:18
13000002523,1,873,9,2024-11-08 12:10:26
13000002524,2,733,9,2024-03-08 21:10:45
13000002525,1,276,7,2024-10-08 14:10:47
13000002526,2,1428,10,2025-09-15 09:13:36
13000002527,2,199,6,2024-03-06 02:05:03
13000002528,1,221,9,2025-04-05 04:22:53
13000002529,2,1015,10,2024-07-09 12:25:22
13000002530,1,6,6,2024-05-18 02:06:06
13000002531,2,1061,9,2025-05-15 00:45:21
13000002532,1,1271,10,2024-10-04 13:50:58
13000002533,1,619,5,2024-04-19 22:28:53
13000002534,2,698,7,2024-10-06 03:57:35
13000002535,1,1484,9,2024-11-13 09:05:18
13000002536,1,1316,8,2024-03-22 22:38:14
13000002537,1,1034,8,2025-02-05 23:07:01
13000002538,2,790,7,2025-04-20 22:44:40
13000002539,2,1399,5,2025-05-21 08:12:03
13000002540,1,1045,7,2025-02-07 06:00:58
13000002541,2,59,9,2025-08-10 20:29:01
13000002542,1,244,9,2024-07-29 09:43:59
13000002543,1,408,9,2025-07-04 22:20:34
13000002544,2,259,4,2025-05-06 15:00:40
13000002545,2,960,9,2024-10-11 15:43:00
13000002546,2,878,9,2024-07-09 20:31:42
13000002547,1,584,1,2024-11-24 06:28:22
13000002548,1,397,6,2024-07-29 05:41:51
13000002549,2,167,9,2024-10-15 13:34:38
13000002550,2,1216,4,2024-01-16 22:58:57
13000002551,1,1271,1,2024-11-07 02:09:48
13000002552,1,1293,7,2024-08-05 23:34:18
13000002553,2,223,4,2024-10-31 20:42:09
13000002554,2,201,6,2025-08-18 10:22:56
13000002555,1,342,7,2025-07-07 10:48:35
13000002556,1,913,6,2024-04-10 05:52:21
13000002557,1,752,0,2025-03-01 08:32:15
13000002558,1,78,9,2024-04-22 17:54:12
13000002559,2,60,9,2024-04-11 17:45:44
13000002560,1,1254,7,2024-07-22 08:28:46
13000002561,1,183,7,2024-04-17 17:26:53
13000002562,2,591,5,2025-08-18 02:17:21
13000002563,1,849,9,2025-06-06 16:12:16
13000002564,2,1248,8,2024-05-13 22:36:31
13000002565,2,741,6,2024-01-12 22:27:19
13000002566,2,1133,10,2024-06-10 00:26:44
13000002567,1,844,5,2024-10-17 04:18:36
13000002568,1,313,4,2024-01-26 15:03:38
13000002569,2,891,7,2024-02-15 15:50:01
13000002570,1,195,4,2025-02-02 17:45:10
13000002571,1,642,8,2024-08-14 08:09:59
13000002572,1,569,10,2024-11-03 06:40:43
13000002573,1,1237,9,2025-04-19 11:43:04
13000002574,1,1407,8,2025-05-04 15:01:18
13000002575,1,1207,7,2025-02-01 03:48:33
13000002576,1,1236,7,2024-09-07 11:06:25
13000002577,1,1279,9,2024-02-07 06:03:48
13000002578,1,1439,8,2025-08-24 14:24:32
13000002579,1,858,7,2025-07-13 08:17:52
13000002580,2,1479,9,2025-03-30 04:48:25
13000002581,2,924,7,2025-04-02 19:22:33
13000002582,2,382,8,2024-04-24 03:26:14
13000002583,1,16,7,2025-04-06 19:29:19
13000002584,1,862,8,2024-07-19 14:47:04
13000002585,2,234,9,2025-10-06 18:31:30
13000002586,2,475,6,2024-06-08 02:27:35
13000002587,1,392,10,2024-02-14 18:28:22
13000002588,1,1141,6,2025-03-27 17:01:38
13000002589,1,183,2,2025-09-11 20:37:52
13000002590,1,524,10,2025-01-30 22:11:52
13000002591,1,690,8,2025-06-20 13:42:43
13000002592,1,284,5,2024-07-08 09:28:05
13000002593,1,860,10,2024-02-23 02:47:26
13000002594,2,991,10,2024-09-01 04:26:51
13000002595,2,163,7,2025-04-14 16:13:00
13000002596,1,1364,9,2025-05-21 00:54:11
13000002597,2,1233,9,2024-03-29 01:36:44
13000002598,1,1009,7,2024-12-09 23:56:56
13000002599,1,822,3,2025-02-14 06:54:48
13000002600,1,1198,9,2025-04-25 03:02:18
13000002601,1,652,9,2024-02-26 17:17:45
13000002602,1,293,8,2024-08-25 09:23:50
13000002603,2,9,5,2025-03-11 13:52:28
13000002604,1,967,0,2024-09-16 03:37:33
13000002605,1,1090,10,2024-10-08 01:11:49
13000002606,1,1324,7,2024-03-08 01:59:40
13000002607,1,212,4,2024-12-03 02:39:32
13000002608,1,77,8,2024-07-14 19:14:49
13000002609,1,1261,9,2024-10-19 02:37:01
13000002610,1,820,8,2025-02-09 13:27:04
13000002611,1,1321,7,2024-07-05 18:00:42
13000002612,2,709,7,2025-05-26 07:31:18
13000002613,1,1325,10,2024-05-03 15:21:39
13000002614,1,1339,7,2025-08-25 04:10:43
13000002615,1,136,3,2025-04-24 19:55:49
13000002616,2,459,7,2024-09-11 02:36:47
13000002617,2,334,4,2025-01-08 15:35:05
13000002618,2,260,10,2024-02-14 19:27:26
13000002619,2,264,8,2024-12-10 08:17:15
13000002620,1,1060,10,2025-03-19 10:19:30
13000002621,1,433,10,2025-01-10 11:24:25
13000002622,2,1056,10,2025-05-03 10:12:04
13000002623,1,246,9,2025-04-08 15:28:45
13000002624,1,1033,10,2024-11-04 06:29:20
13000002625,2,1148,8,2024-06-02 20:49:13
13000002626,1,511,10,2025-02-20 02:50:08
13000002627,1,264,9,2024-08-13 05:54:02
13000002628,1,553,9,2025-04-27 18:58:00
13000002629,1,196,2,2024-12-14 13:44:28
13000002630,2,203,1,2024-01-20 06:49:44
13000002631,2,1076,4,2024-12-30 09:52:44
13000002632,1,829,4,2024-06-30 05:19:00
13000002633,1,245,10,2024-09-25 13:36:02
13000002634,2,240,10,2025-02-13 17:47:53
13000002635,1,1173,8,2024-08-07 16:19:48
13000002636,2,243,8,2025-02-10 11:34:52
13000002637,1,1490,9,2024-03-03 18:25:27
13000002638,2,583,7,2024-02-07 17:42:33
13000002639,2,1216,6,2025-03-17 13:29:20
13000002640,2,581,8,2025-06-14 03:32:17
13000002641,1,136,0,2024-04-19 15:07:57
13000002642,2,149,6,2025-08-31 06:16:43
13000002643,1,1450,9,2025-01-16 13:56:00
13000002644,1,722,8,2025-01-28 11:57:32
13000002645,1,1389,9,2025-01-16 23:47:31
13000002646,2,90,9,2024-06-16 01:53:40
13000002647,1,1330,8,2024-09-27 10:17:30
13000002648,1,1170,2,2024-06-29 15:20:36
13000002649,1,154,7,2024-02-06 11:25:07
13000002650,1,369,7,2025-01-20 14:39:57
13000002651,2,70,8,2024-06-25 20:31:49
13000002652,1,488,3,2024-05-29 00:14:08
13000002653,2,1059,7,2024-09-26 16:00:32
13000002654,1,1459,0,2025-03-23 22:27:13
13000002655,1,1124,10,2025-08-30 20:50:11
13000002656,1,1030,5,2024-07-04 20:47:49
13000002657,1,210,6,2025-05-05 22:40:42
13000002658,1,184,9,2024-07-31 16:54:51
13000002659,2,513,7,2025-06-07 23:20:50
13000002660,2,11,8,2025-09-05 21:56:01
13000002661,1,762,8,2024-10-22 05:57:57
13000002662,1,385,5,2025-02-21 10:53:57
13000002663,2,1061,6,2025-07-07 01:27:11
13000002664,1,820,8,2024-01-30 12:14:58
13000002665,1,662,1,2025-09-30 09:02:01
13000002666,1,1419,9,2024-10-28 16:02:42
13000002667,2,1384,10,2024-05-04 19:10:08
13000002668,2,324,10,2024-06-14 04:39:50
13000002669,2,547,10,2024-05-23 00:27:45
13000002670,2,147,7,2024-04-30 10:58:57
13000002671,1,548,7,2025-06-29 11:23:28
13000002672,2,610,9,2024-09-22 09:35:57
13000002673,1,20,8,2024-09-04 08:42:57
13000002674,2,560,1,2025-08-07 08:01:58
13000002675,2,28,8,2025-01-14 15:26:30
13000002676,1,310,2,2025-07-06 21:22:03
13000002677,2,879,10,2025-03-29 10:33:53
13000002678,1,819,3,2024-11-10 14:39:30
13000002679,2,1406,7,2024-04-30 11:00:31
13000002680,2,298,8,2025-04-26 18:26:12
13000002681,1,1210,9,2024-10-18 03:48:33
13000002682,1,538,9,2025-08-25 10:43:31
13000002683,2,566,8,2024-12-10 08:30:10
13000002684,1,1469,9,2024-07-13 10:57:31
13000002685,2,1428,8,2024-08-30 19:42:10
13000002686,1,1398,4,2025-02-09 13:02:06
13000002687,1,899,4,2024-09-24 22:26:40
13000002688,1,806,7,2025-01-17 17:04:00
13000002689,2,1464,7,2024-02-10 09:45:07
13000002690,2,1105,7,2025-05-14 07:39:48
13000002691,1,847,9,2025-02-05 13:24:24
